FW_ID,Country,Element,Item,Year,Unit,Unit_Type,Value
448000,Botswana,Losses,Maize and products,2013,1000,tonnes,14
448053,Botswana,Losses,Millet and products,2013,1000,tonnes,0
448106,Botswana,Losses,Sorghum and products,2013,1000,tonnes,4
448159,Botswana,Losses,"Cereals, Other",2013,1000,tonnes,0
448212,Botswana,Losses,Potatoes and products,2013,1000,tonnes,1
448265,Botswana,Losses,"Roots, Other",2013,1000,tonnes,12
448318,Botswana,Losses,"Pulses, Other and products",2013,1000,tonnes,0
448371,Botswana,Losses,Groundnuts (Shelled Eq),2013,1000,tonnes,0
448424,Botswana,Losses,Cottonseed,2013,1000,tonnes,0
448477,Botswana,Losses,Onions,2013,1000,tonnes,0
448530,Botswana,Losses,"Vegetables, Other",2013,1000,tonnes,4
448583,Botswana,Losses,"Oranges, Mandarines",2013,1000,tonnes,0
448636,Botswana,Losses,"Citrus, Other",2013,1000,tonnes,0
448689,Botswana,Losses,"Fruits, Other",2013,1000,tonnes,1
448742,Botswana,Losses,Eggs,2013,1000,tonnes,0
448795,Botswana,Losses,Milk - Excluding Butter,2013,1000,tonnes,8
448848,Brazil,Losses,Wheat and products,2013,1000,tonnes,607
448901,Brazil,Losses,Rice (Milled Equivalent),2013,1000,tonnes,944
448954,Brazil,Losses,Barley and products,2013,1000,tonnes,21
449007,Brazil,Losses,Maize and products,2013,1000,tonnes,8145
449060,Brazil,Losses,Rye and products,2013,1000,tonnes,0
449113,Brazil,Losses,Oats,2013,1000,tonnes,14
449166,Brazil,Losses,Millet and products,2013,1000,tonnes,0
449219,Brazil,Losses,Sorghum and products,2013,1000,tonnes,42
449272,Brazil,Losses,"Cereals, Other",2013,1000,tonnes,2
449325,Brazil,Losses,Cassava and products,2013,1000,tonnes,2123
449378,Brazil,Losses,Potatoes and products,2013,1000,tonnes,288
449431,Brazil,Losses,Sweet potatoes,2013,1000,tonnes,48
449484,Brazil,Losses,Yams,2013,1000,tonnes,29
449537,Brazil,Losses,Sugar cane,2013,1000,tonnes,55047
449590,Brazil,Losses,Beans,2013,1000,tonnes,105
449643,Brazil,Losses,"Pulses, Other and products",2013,1000,tonnes,0
449696,Brazil,Losses,Groundnuts (Shelled Eq),2013,1000,tonnes,5
449749,Brazil,Losses,Coconuts - Incl Copra,2013,1000,tonnes,282
449802,Brazil,Losses,Sesame seed,2013,1000,tonnes,0
449855,Brazil,Losses,Palm kernels,2013,1000,tonnes,7
449908,Brazil,Losses,"Oilcrops, Other",2013,1000,tonnes,1
449961,Brazil,Losses,Tomatoes and products,2013,1000,tonnes,399
450014,Brazil,Losses,Onions,2013,1000,tonnes,143
450067,Brazil,Losses,"Vegetables, Other",2013,1000,tonnes,730
450120,Brazil,Losses,"Oranges, Mandarines",2013,1000,tonnes,1781
450173,Brazil,Losses,"Lemons, Limes and products",2013,1000,tonnes,182
450226,Brazil,Losses,Grapefruit and products,2013,1000,tonnes,12
450279,Brazil,Losses,Bananas,2013,1000,tonnes,1042
450332,Brazil,Losses,Apples and products,2013,1000,tonnes,132
450385,Brazil,Losses,Pineapples and products,2013,1000,tonnes,492
450438,Brazil,Losses,Grapes and products (excl wine),2013,1000,tonnes,150
450491,Brazil,Losses,"Fruits, Other",2013,1000,tonnes,1367
450544,Brazil,Losses,Cocoa Beans and products,2013,1000,tonnes,33
450597,Brazil,Losses,Tea (including mate),2013,1000,tonnes,26
450650,Brazil,Losses,Pepper,2013,1000,tonnes,2
450703,Brazil,Losses,Wine,2013,1000,tonnes,7
450756,Brazil,Losses,Eggs,2013,1000,tonnes,72
450809,Brazil,Losses,Milk - Excluding Butter,2013,1000,tonnes,1634
450862,Brunei Darussalam,Losses,Rice (Milled Equivalent),2013,1000,tonnes,2
450915,Brunei Darussalam,Losses,Cassava and products,2013,1000,tonnes,0
450968,Brunei Darussalam,Losses,Potatoes and products,2013,1000,tonnes,0
451021,Brunei Darussalam,Losses,Sweet potatoes,2013,1000,tonnes,0
451074,Brunei Darussalam,Losses,"Roots, Other",2013,1000,tonnes,0
451127,Brunei Darussalam,Losses,Coconuts - Incl Copra,2013,1000,tonnes,0
451180,Brunei Darussalam,Losses,"Vegetables, Other",2013,1000,tonnes,1
451233,Brunei Darussalam,Losses,"Oranges, Mandarines",2013,1000,tonnes,0
451286,Brunei Darussalam,Losses,"Lemons, Limes and products",2013,1000,tonnes,0
451339,Brunei Darussalam,Losses,Bananas,2013,1000,tonnes,0
451392,Brunei Darussalam,Losses,Pineapples and products,2013,1000,tonnes,0
451445,Brunei Darussalam,Losses,"Fruits, Other",2013,1000,tonnes,0
451498,Brunei Darussalam,Losses,Eggs,2013,1000,tonnes,1
451551,Bulgaria,Losses,Wheat and products,2013,1000,tonnes,608
451604,Bulgaria,Losses,Rice (Milled Equivalent),2013,1000,tonnes,1
451657,Bulgaria,Losses,Barley and products,2013,1000,tonnes,15
451710,Bulgaria,Losses,Maize and products,2013,1000,tonnes,167
451763,Bulgaria,Losses,Rye and products,2013,1000,tonnes,1
451816,Bulgaria,Losses,Oats,2013,1000,tonnes,1
451869,Bulgaria,Losses,Millet and products,2013,1000,tonnes,0
451922,Bulgaria,Losses,Sorghum and products,2013,1000,tonnes,0
451975,Bulgaria,Losses,"Cereals, Other",2013,1000,tonnes,0
452028,Bulgaria,Losses,Potatoes and products,2013,1000,tonnes,23
452081,Bulgaria,Losses,Beans,2013,1000,tonnes,2
452134,Bulgaria,Losses,Peas,2013,1000,tonnes,0
452187,Bulgaria,Losses,"Pulses, Other and products",2013,1000,tonnes,1
452240,Bulgaria,Losses,Nuts and products,2013,1000,tonnes,0
452293,Bulgaria,Losses,Sunflower seed,2013,1000,tonnes,128
452346,Bulgaria,Losses,Rape and Mustardseed,2013,1000,tonnes,8
452399,Bulgaria,Losses,Cottonseed,2013,1000,tonnes,0
452452,Bulgaria,Losses,Sesame seed,2013,1000,tonnes,0
452505,Bulgaria,Losses,Palm kernels,2013,1000,tonnes,0
452558,Bulgaria,Losses,Olives (including preserved),2013,1000,tonnes,1
452611,Bulgaria,Losses,"Oilcrops, Other",2013,1000,tonnes,0
452664,Bulgaria,Losses,Tomatoes and products,2013,1000,tonnes,24
452717,Bulgaria,Losses,Onions,2013,1000,tonnes,1
452770,Bulgaria,Losses,"Vegetables, Other",2013,1000,tonnes,49
452823,Bulgaria,Losses,"Oranges, Mandarines",2013,1000,tonnes,2
452876,Bulgaria,Losses,"Lemons, Limes and products",2013,1000,tonnes,1
452929,Bulgaria,Losses,Grapefruit and products,2013,1000,tonnes,0
452982,Bulgaria,Losses,"Citrus, Other",2013,1000,tonnes,0
453035,Bulgaria,Losses,Bananas,2013,1000,tonnes,2
453088,Bulgaria,Losses,Apples and products,2013,1000,tonnes,7
453141,Bulgaria,Losses,Pineapples and products,2013,1000,tonnes,0
453194,Bulgaria,Losses,Grapes and products (excl wine),2013,1000,tonnes,2
453247,Bulgaria,Losses,"Fruits, Other",2013,1000,tonnes,20
453300,Bulgaria,Losses,Pimento,2013,1000,tonnes,0
453353,Bulgaria,Losses,"Spices, Other",2013,1000,tonnes,1
453406,Bulgaria,Losses,Eggs,2013,1000,tonnes,6
453459,Bulgaria,Losses,Milk - Excluding Butter,2013,1000,tonnes,19
453512,Burkina Faso,Losses,Wheat and products,2013,1000,tonnes,3
453565,Burkina Faso,Losses,Rice (Milled Equivalent),2013,1000,tonnes,28
453618,Burkina Faso,Losses,Maize and products,2013,1000,tonnes,151
453671,Burkina Faso,Losses,Millet and products,2013,1000,tonnes,95
453724,Burkina Faso,Losses,Sorghum and products,2013,1000,tonnes,152
453777,Burkina Faso,Losses,"Cereals, Other",2013,1000,tonnes,2
453830,Burkina Faso,Losses,Cassava and products,2013,1000,tonnes,0
453883,Burkina Faso,Losses,Potatoes and products,2013,1000,tonnes,0
453936,Burkina Faso,Losses,Sweet potatoes,2013,1000,tonnes,17
453989,Burkina Faso,Losses,Yams,2013,1000,tonnes,9
454042,Burkina Faso,Losses,Sugar cane,2013,1000,tonnes,24
454095,Burkina Faso,Losses,"Pulses, Other and products",2013,1000,tonnes,65
454148,Burkina Faso,Losses,Nuts and products,2013,1000,tonnes,5
454201,Burkina Faso,Losses,Soyabeans,2013,1000,tonnes,1
454254,Burkina Faso,Losses,Groundnuts (Shelled Eq),2013,1000,tonnes,10
454307,Burkina Faso,Losses,Sesame seed,2013,1000,tonnes,5
454360,Burkina Faso,Losses,"Oilcrops, Other",2013,1000,tonnes,7
454413,Burkina Faso,Losses,Tomatoes and products,2013,1000,tonnes,1
454466,Burkina Faso,Losses,"Vegetables, Other",2013,1000,tonnes,24
454519,Burkina Faso,Losses,"Fruits, Other",2013,1000,tonnes,10
454572,Burkina Faso,Losses,"Spices, Other",2013,1000,tonnes,0
454625,Burkina Faso,Losses,Eggs,2013,1000,tonnes,12
454678,Burkina Faso,Losses,Milk - Excluding Butter,2013,1000,tonnes,22
454731,Cabo Verde,Losses,Wheat and products,2013,1000,tonnes,1
454784,Cabo Verde,Losses,Rice (Milled Equivalent),2013,1000,tonnes,1
454837,Cabo Verde,Losses,Maize and products,2013,1000,tonnes,1
454890,Cabo Verde,Losses,Cassava and products,2013,1000,tonnes,0
454943,Cabo Verde,Losses,Potatoes and products,2013,1000,tonnes,1
454996,Cabo Verde,Losses,Sweet potatoes,2013,1000,tonnes,1
455049,Cabo Verde,Losses,"Pulses, Other and products",2013,1000,tonnes,0
455102,Cabo Verde,Losses,Groundnuts (Shelled Eq),2013,1000,tonnes,0
455155,Cabo Verde,Losses,Coconuts - Incl Copra,2013,1000,tonnes,3
455208,Cabo Verde,Losses,Tomatoes and products,2013,1000,tonnes,2
455261,Cabo Verde,Losses,Onions,2013,1000,tonnes,1
455314,Cabo Verde,Losses,"Vegetables, Other",2013,1000,tonnes,1
455367,Cabo Verde,Losses,Bananas,2013,1000,tonnes,1
455420,Cabo Verde,Losses,"Fruits, Other",2013,1000,tonnes,1
455473,Cabo Verde,Losses,Eggs,2013,1000,tonnes,0
455526,Cabo Verde,Losses,Milk - Excluding Butter,2013,1000,tonnes,0
455579,Cambodia,Losses,Wheat and products,2013,1000,tonnes,0
455632,Cambodia,Losses,Rice (Milled Equivalent),2013,1000,tonnes,939
455685,Cambodia,Losses,Maize and products,2013,1000,tonnes,139
455738,Cambodia,Losses,Cassava and products,2013,1000,tonnes,800
455791,Cambodia,Losses,Sweet potatoes,2013,1000,tonnes,3
455844,Cambodia,Losses,"Roots, Other",2013,1000,tonnes,2
455897,Cambodia,Losses,Beans,2013,1000,tonnes,3
455950,Cambodia,Losses,Soyabeans,2013,1000,tonnes,3
456003,Cambodia,Losses,Groundnuts (Shelled Eq),2013,1000,tonnes,0
456056,Cambodia,Losses,Sesame seed,2013,1000,tonnes,1
456109,Cambodia,Losses,Onions,2013,1000,tonnes,0
456162,Cambodia,Losses,"Vegetables, Other",2013,1000,tonnes,62
456215,Cambodia,Losses,"Oranges, Mandarines",2013,1000,tonnes,6
456268,Cambodia,Losses,"Lemons, Limes and products",2013,1000,tonnes,0
456321,Cambodia,Losses,Grapefruit and products,2013,1000,tonnes,0
456374,Cambodia,Losses,Bananas,2013,1000,tonnes,8
456427,Cambodia,Losses,Pineapples and products,2013,1000,tonnes,3
456480,Cambodia,Losses,"Fruits, Other",2013,1000,tonnes,14
456533,Cambodia,Losses,Pimento,2013,1000,tonnes,0
456586,Cambodia,Losses,Milk - Excluding Butter,2013,1000,tonnes,1
456639,Cameroon,Losses,Wheat and products,2013,1000,tonnes,29
456692,Cameroon,Losses,Rice (Milled Equivalent),2013,1000,tonnes,34
456745,Cameroon,Losses,Barley and products,2013,1000,tonnes,1
456798,Cameroon,Losses,Maize and products,2013,1000,tonnes,192
456851,Cameroon,Losses,Millet and products,2013,1000,tonnes,6
456904,Cameroon,Losses,Sorghum and products,2013,1000,tonnes,142
456957,Cameroon,Losses,Cassava and products,2013,1000,tonnes,1471
457010,Cameroon,Losses,Potatoes and products,2013,1000,tonnes,22
457063,Cameroon,Losses,Sweet potatoes,2013,1000,tonnes,38
457116,Cameroon,Losses,Yams,2013,1000,tonnes,111
457169,Cameroon,Losses,"Roots, Other",2013,1000,tonnes,656
457222,Cameroon,Losses,Sugar cane,2013,1000,tonnes,24
457275,Cameroon,Losses,Beans,2013,1000,tonnes,49
457328,Cameroon,Losses,"Pulses, Other and products",2013,1000,tonnes,12
457381,Cameroon,Losses,Groundnuts (Shelled Eq),2013,1000,tonnes,82
457434,Cameroon,Losses,Sesame seed,2013,1000,tonnes,6
457487,Cameroon,Losses,Palm kernels,2013,1000,tonnes,4
457540,Cameroon,Losses,"Oilcrops, Other",2013,1000,tonnes,4
457593,Cameroon,Losses,Palm Oil,2013,1000,tonnes,10
457646,Cameroon,Losses,Tomatoes and products,2013,1000,tonnes,88
457699,Cameroon,Losses,Onions,2013,1000,tonnes,21
457752,Cameroon,Losses,"Vegetables, Other",2013,1000,tonnes,7
457805,Cameroon,Losses,Bananas,2013,1000,tonnes,160
457858,Cameroon,Losses,Plantains,2013,1000,tonnes,628
457911,Cameroon,Losses,Pineapples and products,2013,1000,tonnes,17
457964,Cameroon,Losses,"Fruits, Other",2013,1000,tonnes,29
458017,Cameroon,Losses,Coffee and products,2013,1000,tonnes,1
458070,Cameroon,Losses,Cocoa Beans and products,2013,1000,tonnes,55
458123,Cameroon,Losses,Pimento,2013,1000,tonnes,1
458176,Cameroon,Losses,"Beverages, Fermented",2013,1000,tonnes,66
458229,Cameroon,Losses,Eggs,2013,1000,tonnes,2
458282,Cameroon,Losses,Milk - Excluding Butter,2013,1000,tonnes,13
458335,Canada,Losses,Wheat and products,2013,1000,tonnes,21
458388,Canada,Losses,Rice (Milled Equivalent),2013,1000,tonnes,14
458441,Canada,Losses,Barley and products,2013,1000,tonnes,0
458494,Canada,Losses,Maize and products,2013,1000,tonnes,452
458547,Canada,Losses,Rye and products,2013,1000,tonnes,0
458600,Canada,Losses,Oats,2013,1000,tonnes,0
458653,Canada,Losses,"Cereals, Other",2013,1000,tonnes,5
458706,Canada,Losses,Potatoes and products,2013,1000,tonnes,403
458759,Canada,Losses,Sweet potatoes,2013,1000,tonnes,1
458812,Canada,Losses,Beans,2013,1000,tonnes,5
458865,Canada,Losses,Peas,2013,1000,tonnes,80
458918,Canada,Losses,"Pulses, Other and products",2013,1000,tonnes,45
458971,Canada,Losses,Soyabeans,2013,1000,tonnes,32
459024,Canada,Losses,Rape and Mustardseed,2013,1000,tonnes,541
459077,Canada,Losses,"Oilcrops, Other",2013,1000,tonnes,22
459130,Canada,Losses,Tomatoes and products,2013,1000,tonnes,40
459183,Canada,Losses,Onions,2013,1000,tonnes,18
459236,Canada,Losses,"Vegetables, Other",2013,1000,tonnes,164
459289,Canada,Losses,"Oranges, Mandarines",2013,1000,tonnes,16
459342,Canada,Losses,"Lemons, Limes and products",2013,1000,tonnes,3
459395,Canada,Losses,Grapefruit and products,2013,1000,tonnes,2
459448,Canada,Losses,"Citrus, Other",2013,1000,tonnes,0
459501,Canada,Losses,Bananas,2013,1000,tonnes,11
459554,Canada,Losses,Apples and products,2013,1000,tonnes,14
459607,Canada,Losses,Pineapples and products,2013,1000,tonnes,6
459660,Canada,Losses,Dates,2013,1000,tonnes,0
459713,Canada,Losses,Grapes and products (excl wine),2013,1000,tonnes,19
459766,Canada,Losses,"Fruits, Other",2013,1000,tonnes,36
459819,Canada,Losses,Wine,2013,1000,tonnes,1
459872,Canada,Losses,Pigmeat,2013,1000,tonnes,158
459925,Canada,Losses,Eggs,2013,1000,tonnes,9
459978,Central African Republic,Losses,Wheat and products,2013,1000,tonnes,1
460031,Central African Republic,Losses,Rice (Milled Equivalent),2013,1000,tonnes,1
460084,Central African Republic,Losses,Maize and products,2013,1000,tonnes,10
460137,Central African Republic,Losses,Millet and products,2013,1000,tonnes,1
460190,Central African Republic,Losses,Sorghum and products,2013,1000,tonnes,3
460243,Central African Republic,Losses,Cassava and products,2013,1000,tonnes,17
460296,Central African Republic,Losses,Potatoes and products,2013,1000,tonnes,0
460349,Central African Republic,Losses,Yams,2013,1000,tonnes,20
460402,Central African Republic,Losses,"Roots, Other",2013,1000,tonnes,8
460455,Central African Republic,Losses,Sugar cane,2013,1000,tonnes,2
460508,Central African Republic,Losses,"Pulses, Other and products",2013,1000,tonnes,2
460561,Central African Republic,Losses,Groundnuts (Shelled Eq),2013,1000,tonnes,11
460614,Central African Republic,Losses,Cottonseed,2013,1000,tonnes,0
460667,Central African Republic,Losses,Sesame seed,2013,1000,tonnes,3
460720,Central African Republic,Losses,"Oilcrops, Other",2013,1000,tonnes,7
460773,Central African Republic,Losses,"Vegetables, Other",2013,1000,tonnes,2
460826,Central African Republic,Losses,"Oranges, Mandarines",2013,1000,tonnes,3
460879,Central African Republic,Losses,"Lemons, Limes and products",2013,1000,tonnes,0
460932,Central African Republic,Losses,Grapefruit and products,2013,1000,tonnes,1
460985,Central African Republic,Losses,Bananas,2013,1000,tonnes,13
461038,Central African Republic,Losses,Plantains,2013,1000,tonnes,9
461091,Central African Republic,Losses,Pineapples and products,2013,1000,tonnes,2
461144,Central African Republic,Losses,"Fruits, Other",2013,1000,tonnes,2
461197,Central African Republic,Losses,"Beverages, Fermented",2013,1000,tonnes,1
461250,Central African Republic,Losses,Milk - Excluding Butter,2013,1000,tonnes,3
461303,Chad,Losses,Wheat and products,2013,1000,tonnes,4
461356,Chad,Losses,Rice (Milled Equivalent),2013,1000,tonnes,13
461409,Chad,Losses,Maize and products,2013,1000,tonnes,39
461462,Chad,Losses,Millet and products,2013,1000,tonnes,69
461515,Chad,Losses,Sorghum and products,2013,1000,tonnes,94
461568,Chad,Losses,"Cereals, Other",2013,1000,tonnes,57
461621,Chad,Losses,Cassava and products,2013,1000,tonnes,13
461674,Chad,Losses,Potatoes and products,2013,1000,tonnes,8
461727,Chad,Losses,Sweet potatoes,2013,1000,tonnes,14
461780,Chad,Losses,Yams,2013,1000,tonnes,65
461833,Chad,Losses,"Roots, Other",2013,1000,tonnes,4
461886,Chad,Losses,Beans,2013,1000,tonnes,7
461939,Chad,Losses,"Pulses, Other and products",2013,1000,tonnes,6
461992,Chad,Losses,Groundnuts (Shelled Eq),2013,1000,tonnes,20
462045,Chad,Losses,Sesame seed,2013,1000,tonnes,4
462098,Chad,Losses,"Oilcrops, Other",2013,1000,tonnes,2
462151,Chad,Losses,Onions,2013,1000,tonnes,2
462204,Chad,Losses,"Vegetables, Other",2013,1000,tonnes,9
462257,Chad,Losses,Dates,2013,1000,tonnes,2
462310,Chad,Losses,"Fruits, Other",2013,1000,tonnes,12
462363,Chad,Losses,Eggs,2013,1000,tonnes,0
462416,Chad,Losses,Milk - Excluding Butter,2013,1000,tonnes,15
462469,Chile,Losses,Wheat and products,2013,1000,tonnes,64
462522,Chile,Losses,Rice (Milled Equivalent),2013,1000,tonnes,3
462575,Chile,Losses,Barley and products,2013,1000,tonnes,5
462628,Chile,Losses,Maize and products,2013,1000,tonnes,26
462681,Chile,Losses,Rye and products,2013,1000,tonnes,0
462734,Chile,Losses,Oats,2013,1000,tonnes,20
462787,Chile,Losses,Potatoes and products,2013,1000,tonnes,58
462840,Chile,Losses,Sweet potatoes,2013,1000,tonnes,1
462893,Chile,Losses,Beans,2013,1000,tonnes,1
462946,Chile,Losses,Peas,2013,1000,tonnes,0
462999,Chile,Losses,"Pulses, Other and products",2013,1000,tonnes,0
463052,Chile,Losses,Nuts and products,2013,1000,tonnes,0
463105,Chile,Losses,Sunflower seed,2013,1000,tonnes,0
463158,Chile,Losses,Rape and Mustardseed,2013,1000,tonnes,5
463211,Chile,Losses,"Oilcrops, Other",2013,1000,tonnes,0
463264,Chile,Losses,Tomatoes and products,2013,1000,tonnes,209
463317,Chile,Losses,Onions,2013,1000,tonnes,31
463370,Chile,Losses,"Vegetables, Other",2013,1000,tonnes,140
463423,Chile,Losses,"Oranges, Mandarines",2013,1000,tonnes,16
463476,Chile,Losses,"Lemons, Limes and products",2013,1000,tonnes,16
463529,Chile,Losses,Bananas,2013,1000,tonnes,11
463582,Chile,Losses,Apples and products,2013,1000,tonnes,3
463635,Chile,Losses,Pineapples and products,2013,1000,tonnes,1
463688,Chile,Losses,Dates,2013,1000,tonnes,0
463741,Chile,Losses,Grapes and products (excl wine),2013,1000,tonnes,166
463794,Chile,Losses,"Fruits, Other",2013,1000,tonnes,133
463847,Chile,Losses,Eggs,2013,1000,tonnes,10
463900,Chile,Losses,Milk - Excluding Butter,2013,1000,tonnes,59
463953,"China, Hong Kong SAR",Losses,Wheat and products,2013,1000,tonnes,1
464006,"China, Hong Kong SAR",Losses,Rice (Milled Equivalent),2013,1000,tonnes,0
464059,"China, Hong Kong SAR",Losses,Barley and products,2013,1000,tonnes,0
464112,"China, Hong Kong SAR",Losses,Maize and products,2013,1000,tonnes,2
464165,"China, Hong Kong SAR",Losses,Oats,2013,1000,tonnes,0
464218,"China, Hong Kong SAR",Losses,"Cereals, Other",2013,1000,tonnes,0
464271,"China, Hong Kong SAR",Losses,Cassava and products,2013,1000,tonnes,1
464324,"China, Hong Kong SAR",Losses,Potatoes and products,2013,1000,tonnes,3
464377,"China, Hong Kong SAR",Losses,Sweet potatoes,2013,1000,tonnes,0
464430,"China, Hong Kong SAR",Losses,"Roots, Other",2013,1000,tonnes,0
464483,"China, Hong Kong SAR",Losses,Sugar (Raw Equivalent),2013,1000,tonnes,0
464536,"China, Hong Kong SAR",Losses,"Sweeteners, Other",2013,1000,tonnes,0
464589,"China, Hong Kong SAR",Losses,Nuts and products,2013,1000,tonnes,3
464642,"China, Hong Kong SAR",Losses,Soyabeans,2013,1000,tonnes,2
464695,"China, Hong Kong SAR",Losses,Groundnuts (Shelled Eq),2013,1000,tonnes,0
464748,"China, Hong Kong SAR",Losses,Coconuts - Incl Copra,2013,1000,tonnes,0
464801,"China, Hong Kong SAR",Losses,Sesame seed,2013,1000,tonnes,0
464854,"China, Hong Kong SAR",Losses,Tomatoes and products,2013,1000,tonnes,1
464907,"China, Hong Kong SAR",Losses,Onions,2013,1000,tonnes,2
464960,"China, Hong Kong SAR",Losses,"Vegetables, Other",2013,1000,tonnes,77
465013,"China, Hong Kong SAR",Losses,"Oranges, Mandarines",2013,1000,tonnes,22
465066,"China, Hong Kong SAR",Losses,"Citrus, Other",2013,1000,tonnes,0
465119,"China, Hong Kong SAR",Losses,Bananas,2013,1000,tonnes,8
465172,"China, Hong Kong SAR",Losses,Apples and products,2013,1000,tonnes,13
465225,"China, Hong Kong SAR",Losses,Pineapples and products,2013,1000,tonnes,2
465278,"China, Hong Kong SAR",Losses,Dates,2013,1000,tonnes,0
465331,"China, Hong Kong SAR",Losses,Grapes and products (excl wine),2013,1000,tonnes,16
465384,"China, Hong Kong SAR",Losses,"Fruits, Other",2013,1000,tonnes,54
465437,"China, Hong Kong SAR",Losses,Coffee and products,2013,1000,tonnes,0
465490,"China, Hong Kong SAR",Losses,Tea (including mate),2013,1000,tonnes,0
465543,"China, Hong Kong SAR",Losses,"Spices, Other",2013,1000,tonnes,0
465596,"China, Hong Kong SAR",Losses,"Beverages, Fermented",2013,1000,tonnes,0
465649,"China, Hong Kong SAR",Losses,Cream,2013,1000,tonnes,0
465702,"China, Hong Kong SAR",Losses,Eggs,2013,1000,tonnes,6
465755,"China, Hong Kong SAR",Losses,Milk - Excluding Butter,2013,1000,tonnes,3
465808,"China, Hong Kong SAR",Losses,Infant food,2013,1000,tonnes,0
465861,"China, Macao SAR",Losses,Groundnuts (Shelled Eq),2013,1000,tonnes,0
465914,"China, Macao SAR",Losses,"Vegetables, Other",2013,1000,tonnes,1
465967,"China, Macao SAR",Losses,Eggs,2013,1000,tonnes,0
466020,"China, mainland",Losses,Wheat and products,2013,1000,tonnes,2990
466073,"China, mainland",Losses,Rice (Milled Equivalent),2013,1000,tonnes,6393
466126,"China, mainland",Losses,Barley and products,2013,1000,tonnes,200
466179,"China, mainland",Losses,Maize and products,2013,1000,tonnes,10250
466232,"China, mainland",Losses,Rye and products,2013,1000,tonnes,27
466285,"China, mainland",Losses,Oats,2013,1000,tonnes,30
466338,"China, mainland",Losses,Millet and products,2013,1000,tonnes,78
466391,"China, mainland",Losses,Sorghum and products,2013,1000,tonnes,178
466444,"China, mainland",Losses,"Cereals, Other",2013,1000,tonnes,53
466497,"China, mainland",Losses,Cassava and products,2013,1000,tonnes,138
466550,"China, mainland",Losses,Potatoes and products,2013,1000,tonnes,4797
466603,"China, mainland",Losses,Sweet potatoes,2013,1000,tonnes,3526
466656,"China, mainland",Losses,"Roots, Other",2013,1000,tonnes,90
466709,"China, mainland",Losses,Beans,2013,1000,tonnes,32
466762,"China, mainland",Losses,Peas,2013,1000,tonnes,78
466815,"China, mainland",Losses,"Pulses, Other and products",2013,1000,tonnes,52
466868,"China, mainland",Losses,Nuts and products,2013,1000,tonnes,57
466921,"China, mainland",Losses,Soyabeans,2013,1000,tonnes,604
466974,"China, mainland",Losses,Groundnuts (Shelled Eq),2013,1000,tonnes,476
467027,"China, mainland",Losses,Sunflower seed,2013,1000,tonnes,73
467080,"China, mainland",Losses,Rape and Mustardseed,2013,1000,tonnes,726
467133,"China, mainland",Losses,Cottonseed,2013,1000,tonnes,383
467186,"China, mainland",Losses,Coconuts - Incl Copra,2013,1000,tonnes,22
467239,"China, mainland",Losses,Sesame seed,2013,1000,tonnes,32
467292,"China, mainland",Losses,"Oilcrops, Other",2013,1000,tonnes,152
467345,"China, mainland",Losses,Palm Oil,2013,1000,tonnes,124
467398,"China, mainland",Losses,Tomatoes and products,2013,1000,tonnes,3539
467451,"China, mainland",Losses,Onions,2013,1000,tonnes,2230
467504,"China, mainland",Losses,"Vegetables, Other",2013,1000,tonnes,37638
467557,"China, mainland",Losses,"Oranges, Mandarines",2013,1000,tonnes,739
467610,"China, mainland",Losses,"Lemons, Limes and products",2013,1000,tonnes,192
467663,"China, mainland",Losses,Grapefruit and products,2013,1000,tonnes,374
467716,"China, mainland",Losses,Bananas,2013,1000,tonnes,2518
467769,"China, mainland",Losses,Apples and products,2013,1000,tonnes,3972
467822,"China, mainland",Losses,Pineapples and products,2013,1000,tonnes,71
467875,"China, mainland",Losses,Dates,2013,1000,tonnes,8
467928,"China, mainland",Losses,Grapes and products (excl wine),2013,1000,tonnes,352
467981,"China, mainland",Losses,"Fruits, Other",2013,1000,tonnes,3409
468034,"China, mainland",Losses,Tea (including mate),2013,1000,tonnes,58
468087,"China, mainland",Losses,Pimento,2013,1000,tonnes,9
468140,"China, mainland",Losses,"Beverages, Fermented",2013,1000,tonnes,57
468193,"China, mainland",Losses,Eggs,2013,1000,tonnes,1438
468246,"China, mainland",Losses,Milk - Excluding Butter,2013,1000,tonnes,1410
468299,"China, Taiwan Province of",Losses,Wheat and products,2013,1000,tonnes,19
468352,"China, Taiwan Province of",Losses,Rice (Milled Equivalent),2013,1000,tonnes,12
468405,"China, Taiwan Province of",Losses,Barley and products,2013,1000,tonnes,0
468458,"China, Taiwan Province of",Losses,Maize and products,2013,1000,tonnes,43
468511,"China, Taiwan Province of",Losses,Millet and products,2013,1000,tonnes,0
468564,"China, Taiwan Province of",Losses,Sorghum and products,2013,1000,tonnes,0
468617,"China, Taiwan Province of",Losses,Cassava and products,2013,1000,tonnes,0
468670,"China, Taiwan Province of",Losses,Potatoes and products,2013,1000,tonnes,3
468723,"China, Taiwan Province of",Losses,Sweet potatoes,2013,1000,tonnes,6
468776,"China, Taiwan Province of",Losses,"Roots, Other",2013,1000,tonnes,5
468829,"China, Taiwan Province of",Losses,Beans,2013,1000,tonnes,4
468882,"China, Taiwan Province of",Losses,Soyabeans,2013,1000,tonnes,4
468935,"China, Taiwan Province of",Losses,Sunflower seed,2013,1000,tonnes,0
